source,target,type
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,267c2a8728b0f29de9d079e30d64dc1e0a3db7b1,citation
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,9c08b3488473505abe055922eb368f101c955f19,citation
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,c8376be6e5d269467545de4edffe06bb2b74b1c7,citation
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,4950115837547c5a0c0d89bf52cfd7745b3af5d6,citation
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,5751fa4bf4bf60900e66886aefe418909d38473b,citation
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,fe8966910272b7366500730ebaa2c52bcca497d0,citation
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,ad70504f2264f13a503289e0ead525a77c34a3a9,citation
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,cd421b35fd77a2e53dd3c93ff66d71b2f51682af,citation
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,2d406284296499409247c706756343efd18e926d,citation
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,efe98164d65aef53d389d098e25286eaa2e588ab,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,1cd0367b79a84e9b79883cb71c6e2d931d661080,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,5a8aafae38aeabd5533a271ab02396529b7b41c9,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,e0cfb1e0195597aa0f95c10bc0cd3fa6da1bea3f,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,253818f5625fc74fd2f827dfc82f02ce8f22bef7,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,2f1ce3c62920d366ed87e7b774c362c414787c66,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,2a0d9931c1e794ffe96c4b6c37507e96a3c4cafc,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,cb1a22c0102382ca0c6afa3daab5f098cea2d16b,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,9979809e4106b29d920094be265b33524cde8a40,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,1d01e37e3f5cbc29f0123ebc8282bd371d7f42db,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,5b9f54be658fe5e42448bbcf3a33fff9532cc0b1,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,74c03ead7f654902d3938b60587bd0357ad9b32d,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,10ba04904f12e44cd0569cb86aa6e97e47939e23,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,a358a24fd647e6e8da14eff8e9266a8304290c6d,reference
91ec7ef1b6ffeba0a2b19f00501f2f7e52a76077,59ee76587fde9f3fef3b44872c58fb076165c6e5,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,49496db3f17dea722e76d323e603ee8d4a7c1ba0,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,948837266d3df839d4e3e1bc4d63b90e2fc9cae9,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,601c1a7f31596a500e1766373cb3e94789ae0327,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,ee498b79c7ff69c55ead21d28515baabf8e1b7ab,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,e04e3f7b050e7a38f9c84c4c397ac5c1183754ce,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,1cd0367b79a84e9b79883cb71c6e2d931d661080,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,eb81914a8bed30d5018da67c68996c85cabacb1d,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,bade6470375a7126d62b744214ff305d3c905ec1,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,863f590a6513884baa354beea8cf37aabad2583b,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,5a8aafae38aeabd5533a271ab02396529b7b41c9,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,4118e00a194e9cde55a2151b3e06ef41a0da826a,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,2a0d9931c1e794ffe96c4b6c37507e96a3c4cafc,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,9979809e4106b29d920094be265b33524cde8a40,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,046af23d437d93cc7d03b0df2b773d6fb6f046c3,reference
2817df10c4ffe29482928cb97b8ee89d8560b4cd,ad8c8feae36e649d885af3df3d427a3ea40651c2,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,459d601ebfc1f175d545bc97903f026a904b3658,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,012339a5337ff1f7e18ba8d899f1eaabfa85dd11,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,8b878433b3f11a5befa26653ad42c1ed84f2b645,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,b6e4dd06a90ed7de3cbb98b26e158b4c329248e4,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,15b6dde3b5ce31e9ebc72383caff48291e979c9d,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,c3eebe7c7866367820d5ad9747ae5dc4e571386b,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,fd5d60867fc8051203d2724c89b72991b5419f5b,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,a9ced342e70098e244e73d6a78aa45298cc97885,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,3a4afaedcef16a368e05f9f014a30ed9c2b1ecc4,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,6c525f476ad15d8b01010ba17563a2ae74d2bb48,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,e63b477cca953b7e107dc4c3bd6733568b1ef7ee,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,0900153c90d6fb890efabee21372c75d9bec6a6a,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,40c5e08949ba5b14ffc3a420754a593a1f96d950,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,a9a5317954d2a5314edf2a72b276fa6da8a86379,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,61f567238d1ebd1a1685edd77134393ee0a7c452,citation
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,e7a4e5e4cb35c8213cd8c12d00d21b9142329d65,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,e2303de14ca861dd10f542679d6ed47f40de20f6,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,fbb37673daf7e5fb2bbe0983fbba0c1e9209ad0d,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,fa38fc473ab7bd7698a591409dce8d152f1dbfc4,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,4daabe0cfcc9d10a6b7a34a178a49b9c300aa7bd,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,e018b428668a2c9739e7e6f9970956c481c7e5e1,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,8a4528382e60ca10f48479c25daa33459f3592e1,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,2586d9c8ac4868f049b5ddd16782612cbe5cd363,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,8b9bbad8426eae10b146b52888bfe6d3623181ec,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,c9648ddee8b448c2d60ba4120446561b5ecc52ea,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,38635e15c97aa88bae321c0452e475cb12cc6d38,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,d9bffb2ba065e4af97a6dcd8d9ebb0b81469f2a0,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,1578e409d5f23a1fdfb506a3834f89e58c43d5d8,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,56c58ea0879dc9213b0af81be524fdbe8c53c3e7,reference
f4747f99f97a6d0df2f9ac56a2dc67d5f03a128a,d542f4fc89d5bea9061d6a66795379d66e3bc0ee,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,c239c5b6c25308f659d51e3616f8072b4bee24d7,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,67beb06d80ac6e576b461ccd0754167c58f9a43c,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,3148d8efb90e38bcde531477523db1ab1fb71c72,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,ad965c16a116010fcea314c936f28dfdfc3f5d22,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,8a7cc4e44c894e4a1febaf26273ceb3e95845606,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,a28a1e3caf78bdfb04469532b0896b5fa96237f6,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,b48661659de89ff7cee50909f8ec52170bbdced7,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,2f7310dacc8140103fbbfbb69285f3681d12f77b,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,c081389143b6e20015b3e254d45d66ae9ea76950,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,36e3a3f9399740a8ec2c15b56a8760dd4c421a33,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,c9ae326ae73a703d9affff892b7381ca546e1481,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,0e8c875b967c8d13bec87ce04db347bca6c2081c,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,7a6c3d8f6e97220555848e40df3ce4202f4574b7,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,ecb4f069668ebb508a7dc57d70057b9f0fea873f,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,ac82d3b813cb4667a2681163a774fa58fc7d74d0,citation
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,cb6ec37d266f7f67276045eb9a377daedcf0f8d4,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,bdfb771abc6f4d824995d0b58eb09287b0cba150,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,3c8b2bb6e57a31bf7cba1f404c3c29867d3aaad4,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,68c7d5d9446f86f4e146de0c3fcce8e0fdb45519,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,0b886133dabbc733eea30b0867fccc0506606d36,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,aba91638fde4931861526b5f3571f26232f7467b,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,09c9e627d2e2c4e6f5a138ddac99ceac827c6208,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,d4a8e6d15881986a05561cd758e5eaa8a92a0c65,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,3540856a58f0a92c30de16f65266bec9e0166d46,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,a04a9ce1b5537b5bc549914fbd4239d592867c28,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,79409fbe1b1ff1acc0efec785df879d8ac864c0a,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,03fc6320dcdfaf85f9f1cc147a31afd7fdecb101,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,3b89267a72295643aaaac0169660634c2e5c410b,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,c84c327486814e5ddad2743f62a7c33fff78a9df,reference
8ab2eefe7a39060343ff8e782d278e3d04e29e4f,e5bfda956b1a2b5147479a567bceba691ace4411,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,ed453202d64cb9afd6f59a1b60ec0184a3f12920,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,82d2b9d09cc339fdeac05abfb8a31f9c6eace948,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,56ee02f6ca43075036c8d783b76b7ffd0105727f,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,26a286e447cd78227eddc801a5d9816e0215834b,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,07ebd46dc1f020cfbad17c9285ba372c040695d5,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,bbff38c90b337d3018a9e5d5adb1901fee5c0e3a,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,055c54ec587ed90783e7754ed868c612b6a77dc3,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,efb1a85cf540fd4f901a78100a2e450d484aebac,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,b3b482e3bdc96db9c5026176c517f45356c5d185,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,249f4f06759ff3f720d9ee44019e03f8ca55e00c,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,9979809e4106b29d920094be265b33524cde8a40,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,3797d924fc5f832b72a84c512e92021906793965,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,0a8d3569e9d3359ab9612e1e55775524242e5532,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,af6e869c1bf89d4bff1d56e2a5c06bc71e8d9f81,reference
1b4c39ba447e8098291e47fd5da32ca650f41181,b02c6b00bd5dbdbd951fddb00b906c82fa80f0b3,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,3a5caf41a8ea63fed616e087e56c63a9a25ba9c1,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,c5a916169e3665b36b7054768c2041ed3104a86b,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,869f19567399ae38ebad0ea13f42071a2708d943,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,9bf893d4f6452a08bc0e76994c0ac7a83eae3e03,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,e73ac837737b1662382af729474b2d1f912b25ea,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,b7b3d2695da710cd8fa8bb490218c49516b03cc6,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,c2aa77766843e28e99599005aa1a80283fc8a425,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,72835ba3387fb309a23007363f406e8f57399b80,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,76015e0ba1ea25486bb0da8c91477cb85b645bc2,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,3c159176a59e4e72fae705c4e707a9b3907ceb1a,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,9d3cc8aad60aafd120ff285d6b5f82a16831f7f1,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,e5d626ce2f7272bc2165c8c2b7610a064b5ef62a,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,1117f2a10138d336821ce44143c2bd5c46421a81,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,fa4a2a82aa8e54901a35cebfcbba28a585235728,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,8a4a54c621fed13b43a151121cff7ad0afea3b19,citation
1cd0367b79a84e9b79883cb71c6e2d931d661080,5a8aafae38aeabd5533a271ab02396529b7b41c9,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,fe9b19732e41c2c3b0e3d2c4f2d90be2f5129708,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,40a1f2e8dc5b17b8a06bf56607e89c4108589356,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,109c2e2a5d61c22b7c00c543c18a5252da130c3d,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,17886b4911ffd50d7e02a574caad34a286458b3a,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,2a0d9931c1e794ffe96c4b6c37507e96a3c4cafc,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,42b9633c7adc9e3e8cdcbae9fc0f71cedb35c4d4,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,9979809e4106b29d920094be265b33524cde8a40,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,69b7456f3d47fed3745239b5f67996a0b9a1a5c9,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,bce349aa3677aa7c5fd8a7c8ff33fc1ce8073b74,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,d5ac6efa939a48c5c18689d2e9865584f938106a,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,66a8082e2a1fe64668a988639f0269cb4fc82b91,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,fe129dbf40ae69a028960df0328d85d2e2808d41,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,d353316de0fc2815848075ca1b8bff0dc528d000,reference
1cd0367b79a84e9b79883cb71c6e2d931d661080,958f164e3c3eb785a0705d9cbd2aa1cf9cbbba42,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,6b178a06cb7079065cc1570a7b8fdb5f12baf663,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,3a5caf41a8ea63fed616e087e56c63a9a25ba9c1,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,c5a916169e3665b36b7054768c2041ed3104a86b,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,869f19567399ae38ebad0ea13f42071a2708d943,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,b7b3d2695da710cd8fa8bb490218c49516b03cc6,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,065f0d1fc04991cd857c3a115c10a1101b28cad9,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,80810e2dee551bbe5db9876f0e55de72621b609d,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,e5d626ce2f7272bc2165c8c2b7610a064b5ef62a,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,fa4a2a82aa8e54901a35cebfcbba28a585235728,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,8a4a54c621fed13b43a151121cff7ad0afea3b19,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,d04d1db70492c49049f971a9709040a87bf39730,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,6354569d60b80c85b7bd557b80e6d9a5cf719d6e,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,2920a3949a51f2aad2e20238043d12b92fb21ef2,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,17aec4decd46ffb33e51d92f0cad976642f3477c,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,4235db556bd1223f645bd3a3a44181497d2844cc,citation
5a8aafae38aeabd5533a271ab02396529b7b41c9,2a0d9931c1e794ffe96c4b6c37507e96a3c4cafc,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,42b9633c7adc9e3e8cdcbae9fc0f71cedb35c4d4,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,9979809e4106b29d920094be265b33524cde8a40,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,79bbd54d5bdfd20980e5f9a65480f5e127fc1221,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,1ee63a3fa9bde0259be25e5511520b295c4b900e,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,9a88873ad7fbb75f07f5b73a17f4c10d89d2d5ad,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,ad8c8feae36e649d885af3df3d427a3ea40651c2,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,fe129dbf40ae69a028960df0328d85d2e2808d41,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,3b1bae14269d1e3bbb45f79bb471af3bd0bf4e1e,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,99cc18afa57613afa9c64b15917238716d64e982,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,7b6b5834f926c9994ca56aeafd859c93451c72c8,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,089895ef5f96bdb7eed9dd54f482c22350c2f30d,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,0efcd3c52ee6583aba6464874ce46fd346c8c264,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,e6ab1d42a7cab9d0ff92ab3edcd79c433d016788,reference
5a8aafae38aeabd5533a271ab02396529b7b41c9,f539866ebba6670ee1d68b47bfda6e89916eb7ec,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,f03484bb802a80a18207587679d52d9c4910e8e9,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,bb096e58e9bb2b173a261ed19870d213cdffaa7c,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,58309202842cceaf9c15a2bc16353ff8822fb705,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,69b078fe43aef11250f54a40239529db5b33a463,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,9643e3a1599093daf6681f4a67dac0c0301c6430,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,dc4ef4eb8bb80f9cc3d97ef1ebe4b79e709bca91,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,1bb92eec203bb50bf0bc08f9f04689bcf7e2fa6d,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,699e4509a4abc701c6f7010a0fdede2abf7f01ec,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,429af9dad1fc45340ef9fefa18a2e3f2e12a94ef,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,a84004a60aa1d4c20e493bc5b83c65a0b883cb95,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,44760a40e0c5b0e62266297c94c0a037f7f59654,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,44746fc7d3a3a43161eea4ea399172667f564fba,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,bcdb9d5a38f4ad988aa6619e401c009f4858aead,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,53ef4dc18a6986e0a2763daffd5a1f865ce61571,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,be85f058eea52d8b7b5874495672df8f4d3ac06d,citation
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,efef2f11bb86a4de6d4cbb02a9770567ec3580d7,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,23ddae93514a47b56dcbeed80e67fab62e8b5ec9,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,2f1ce3c62920d366ed87e7b774c362c414787c66,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,caddad79846f779621d42e3088a3c0f0144d42ce,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,bfb3d318178f7bc09169e4cbe547da74a61efaa2,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,92aee9d5c464ec9ac5b310ad72e1f8adc2155cbc,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,3be097a00f9072a1e0e6ba15d3cebc7335c27d8f,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,9c6981f694317b205ff85060e2de30bc33d13e6a,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,43ccd70e3184cb549625cceada301639f9b05b3e,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,4a0bb4eece00f3e9445d1a0d933422aa408ce8d1,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,a358a24fd647e6e8da14eff8e9266a8304290c6d,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,3dc4bf9bc2bbd8962ca96e48ab63f05acf91cfe6,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,52ecb220e8a6e67fe0382f64a9f676de5fce32d3,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,7b862d9dba7cd47ad8ebd6ce72f18fbdac999c08,reference
85a31f4a8be9cb8c6f21464616b5588d5d2b8b07,b802ff3c22a20657d3255879280cdffc874892ef,reference
6685d35225152d56a6d234e6f4e7159da89a3709,e7773a774998833cc33155fda34fed2d7596a535,reference
6685d35225152d56a6d234e6f4e7159da89a3709,30abebbd868056db8e3a9b88b67fd1c0c7b7de9b,reference
6685d35225152d56a6d234e6f4e7159da89a3709,05eee822b11d0d349e26cc4e1888f9909024ea7e,reference
6685d35225152d56a6d234e6f4e7159da89a3709,726b55a7fff99ca4aae899d7bd864df38c6653c1,reference
6685d35225152d56a6d234e6f4e7159da89a3709,a848c88d67d8aab3c95d40fc6b8bf602cd994664,reference
6685d35225152d56a6d234e6f4e7159da89a3709,7e9822f7bfb6f2d534c363d727a72dcc38dcf53b,reference
6685d35225152d56a6d234e6f4e7159da89a3709,03ddfed36964101d2ebed8791d9fbbbc2e6013d8,reference
6685d35225152d56a6d234e6f4e7159da89a3709,02fb9b7b77734b9ce4c2d60dacb3aa6d49d70040,reference
6685d35225152d56a6d234e6f4e7159da89a3709,1e4e71db66ec3e9dc589e4b392312a3aca34c98d,reference
6685d35225152d56a6d234e6f4e7159da89a3709,b4cc0421e2faabe823c3e8758c42f6a9ff488dba,reference
6685d35225152d56a6d234e6f4e7159da89a3709,2493c78c72c13b048a34c2ea76abf2736ef93b0e,reference
6685d35225152d56a6d234e6f4e7159da89a3709,89fd1ab5318e8c6498cb6f1da899f967f13d04f4,reference
6685d35225152d56a6d234e6f4e7159da89a3709,9cccbe74565cad09d6ec57ee245627df304c9522,reference
6685d35225152d56a6d234e6f4e7159da89a3709,abd3748ba407667c9ddf85a8019fcdcc02f3e3e8,reference
6685d35225152d56a6d234e6f4e7159da89a3709,8a91d8cb15d5d0bf4ae8ba8055a7d0a29c7a24dc,reference
1b4d00c514e58bace812da326167cb4be5128ba5,81d96e0aec24cb91ffa19e4b47f59b9ee4e60c59,reference
1b4d00c514e58bace812da326167cb4be5128ba5,da6379b5e0906fd70126776d686f87ccec1fac84,reference
1b4d00c514e58bace812da326167cb4be5128ba5,c50bd872fa32074047414cae772db462363d87eb,reference
1b4d00c514e58bace812da326167cb4be5128ba5,7ef160ab53144141147ace23b4089633a369d774,reference
1b4d00c514e58bace812da326167cb4be5128ba5,9776716b46c35013b6fe41944e729b3856ff8e84,reference
1b4d00c514e58bace812da326167cb4be5128ba5,e4cd19e2282519e58b660a5e2a4d7b08ec30f41c,reference
1b4d00c514e58bace812da326167cb4be5128ba5,820f2f9692b6125c1574f6a15afff4116a9f5047,reference
1b4d00c514e58bace812da326167cb4be5128ba5,fefe9cfcc7716aff6e6dc929ff355b0fd5b4ced8,reference
1b4d00c514e58bace812da326167cb4be5128ba5,ebf6d780fca46814745448b6ee8300e92a42a802,reference
1b4d00c514e58bace812da326167cb4be5128ba5,e9fcb41317c460d91d93f4512915acdf6adb7fa3,reference
1b4d00c514e58bace812da326167cb4be5128ba5,dbe7a05e5c5ad4b019057e5e2b4c8478323a4280,reference
1b4d00c514e58bace812da326167cb4be5128ba5,e20994e2106a7f79a449bc51000b2ba1d9a5a37b,reference
1b4d00c514e58bace812da326167cb4be5128ba5,df3f225ce03c06a2bc8f9463d11c88fc501f2da0,reference
1b4d00c514e58bace812da326167cb4be5128ba5,d44481d7ed239828e9c89ce65b619df70970e76c,reference
1b4d00c514e58bace812da326167cb4be5128ba5,c1a4a7b37988026b1112276709230d72f1b9b167,reference
44d857a8935ae3968a07c538cbcd077ae331cb46,b0d6fd0111ffe1dc2f4f65e316de36222488f103,citation
44d857a8935ae3968a07c538cbcd077ae331cb46,eabf238fdc6f2f6b46f1464107bf5830a461f52b,citation
44d857a8935ae3968a07c538cbcd077ae331cb46,41c00312c1b7cc233a913f6d8ba7d88866d598d0,citation
44d857a8935ae3968a07c538cbcd077ae331cb46,6f79b9669d81f2525484712b3853839ef90bf8cf,citation
